集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2022,31,鳥取県,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,34.2,108.47,518.87
2022,31,鳥取県,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,36.53,117.37,555.73
2022,31,鳥取県,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,25.61,73.72,381.04
2022,31,鳥取県,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,19.3,18,249.6
2022,31,鳥取県,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,-,-,-
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,年齢計,21.14,43.85,297.53
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,～19歳,13.76,4.34,169.46
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,20～24歳,17.96,49.22,264.74
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,25～29歳,21.41,47.16,304.08
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,30～34歳,19.19,45.55,275.83
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,35～39歳,19.66,41.1,277.02
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,40～44歳,20.1,37.35,278.55
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,45～49歳,22.25,56.25,323.25
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,50～54歳,23.41,51.52,332.44
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,55～59歳,25.07,53.26,354.1
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,60～64歳,18.81,21.77,247.49
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,65～69歳,-,-,-
2022,31,鳥取県,E,製造業,29,電気機械器具製造業,70歳～,-,-,-
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,年齢計,31.06,99.38,472.1
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,～19歳,-,-,-
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,20～24歳,19.35,54.63,286.83
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,25～29歳,19.09,70.48,299.56
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,30～34歳,19.93,44.67,283.83
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,35～39歳,25.76,62.38,371.5
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,40～44歳,32.14,102.32,488
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,45～49歳,35.27,136.03,559.27
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,50～54歳,33.55,73.11,475.71
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,55～59歳,40.1,159.28,640.48
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,60～64歳,27.4,68.67,397.47
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,65～69歳,16.3,40.75,236.35
2022,31,鳥取県,E,製造業,30,情報通信機械器具製造業,70歳～,-,-,-
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,年齢計,24.83,75.46,373.42
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,～19歳,17.06,6.98,211.7
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,20～24歳,17.14,46.02,251.7
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,25～29歳,20.36,48.12,292.44
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,30～34歳,23.96,77.84,365.36
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,35～39歳,23.02,73.22,349.46
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,40～44歳,28.3,99.59,439.19
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,45～49歳,25.08,75.64,376.6
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,50～54歳,28.84,79.27,425.35
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,55～59歳,31.71,119.72,500.24
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,60～64歳,24.56,40.15,334.87
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,65～69歳,-,-,-
2022,31,鳥取県,E,製造業,31,輸送用機械器具製造業,70歳～,-,-,-
2022,31,鳥取県,E,製造業,32,その他の製造業,年齢計,20.45,49.65,295.05
2022,31,鳥取県,E,製造業,32,その他の製造業,～19歳,-,-,-
2022,31,鳥取県,E,製造業,32,その他の製造業,20～24歳,16.12,20.83,214.27
2022,31,鳥取県,E,製造業,32,その他の製造業,25～29歳,17.68,22.18,234.34
2022,31,鳥取県,E,製造業,32,その他の製造業,30～34歳,14.5,26.65,200.65
2022,31,鳥取県,E,製造業,32,その他の製造業,35～39歳,21.61,62.02,321.34
2022,31,鳥取県,E,製造業,32,その他の製造業,40～44歳,21.59,50.11,309.19
2022,31,鳥取県,E,製造業,32,その他の製造業,45～49歳,21.58,44.45,303.41
2022,31,鳥取県,E,製造業,32,その他の製造業,50～54歳,18.49,60.46,282.34
2022,31,鳥取県,E,製造業,32,その他の製造業,55～59歳,28.39,100.49,441.17
2022,31,鳥取県,E,製造業,32,その他の製造業,60～64歳,21.18,57.28,311.44
2022,31,鳥取県,E,製造業,32,その他の製造業,65～69歳,16.4,48.38,245.18
2022,31,鳥取県,E,製造業,32,その他の製造業,70歳～,-,-,-
2022,31,鳥取県,G,情報通信業,39,情報サービス業,年齢計,25.75,31.68,340.68
2022,31,鳥取県,G,情報通信業,39,情報サービス業,～19歳,-,-,-
2022,31,鳥取県,G,情報通信業,39,情報サービス業,20～24歳,20.85,10.24,260.44
2022,31,鳥取県,G,情報通信業,39,情報サービス業,25～29歳,21.51,20.43,278.55
2022,31,鳥取県,G,情報通信業,39,情報サービス業,30～34歳,22.09,23.09,288.17
2022,31,鳥取県,G,情報通信業,39,情報サービス業,35～39歳,22.72,22.45,295.09
2022,31,鳥取県,G,情報通信業,39,情報サービス業,40～44歳,29.56,44,398.72
2022,31,鳥取県,G,情報通信業,39,情報サービス業,45～49歳,31.82,39.32,421.16
2022,31,鳥取県,G,情報通信業,39,情報サービス業,50～54歳,29.58,63.18,418.14
2022,31,鳥取県,G,情報通信業,39,情報サービス業,55～59歳,33.03,48.77,445.13
2022,31,鳥取県,G,情報通信業,39,情報サービス業,60～64歳,23.14,19.39,297.07
2022,31,鳥取県,G,情報通信業,39,情報サービス業,65～69歳,17.39,45.66,254.34
2022,31,鳥取県,G,情報通信業,39,情報サービス業,70歳～,-,-,-
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,年齢計,25.61,65.42,372.74
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,～19歳,-,-,-
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,20～24歳,19.3,36.22,267.82
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,25～29歳,21.69,78.93,339.21
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,30～34歳,24.05,75.52,364.12
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,35～39歳,24.82,51.25,349.09
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,40～44歳,24.32,58.14,349.98
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,45～49歳,27.36,66.98,395.3
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,50～54歳,32.11,102.83,488.15
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,55～59歳,28.37,60.13,400.57
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,60～64歳,23.63,42.83,326.39
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,65～69歳,13.8,0.92,166.52
2022,31,鳥取県,I,卸売業，小売業,I1,卸売業,70歳～,17.42,0.55,209.59
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,年齢計,22.43,42.59,311.75
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,～19歳,16.89,3.64,206.32
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,20～24歳,19.47,19.95,253.59
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,25～29歳,20.12,37.85,279.29
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,30～34歳,22.8,50.86,324.46
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,35～39歳,23.34,57.52,337.6
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,40～44歳,22.56,40.96,311.68
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,45～49歳,24.64,52.57,348.25
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,50～54歳,24.48,46.59,340.35
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,55～59歳,26.18,60.28,374.44
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,60～64歳,17.59,17.75,228.83
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,65～69歳,18.63,22.24,245.8
2022,31,鳥取県,I,卸売業，小売業,I2,小売業,70歳～,-,-,-
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,25.03,61.55,361.91
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,-,-,-
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,-,-,-
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,24.32,72.54,364.38
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,15.57,25.6,212.44
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,29.03,80.61,428.97
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,21.03,55.36,307.72
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,27.21,64.73,391.25
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,31.79,104.03,485.51
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,46.2,85.9,640.3
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,-,-,-
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,30.65,70,437.8
2022,31,鳥取県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,15,0,180
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,年齢計,27.61,51.05,382.37
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,～19歳,-,-,-
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,18,18,234
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,21.11,46.5,299.82
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,24.86,47.87,346.19
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,25.58,44.57,351.53
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,28.63,56.79,400.35
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,29.5,69.49,423.49
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,37.28,71.51,518.87
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,23.22,43.25,321.89
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,32.15,31.33,417.13
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,-,-,-
2022,31,鳥取県,L,学術研究，専門・技術サービス業,73,広告業,70歳～,-,-,-
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,23.66,12.09,296.01
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,16.01,0,192.12
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,16.75,10.44,211.44
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,19.78,23.3,260.66
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,24.38,11.16,303.72
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,22.38,12.12,280.68
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,24.71,23.48,320
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,28.59,7.51,350.59
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,21.59,4.94,264.02
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,29.92,17.2,376.24
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,23.41,7.95,288.87
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,16.54,0.38,198.86
2022,31,鳥取県,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,14.15,0,169.8
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,26.56,40.82,359.54
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,-,-,-
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,23.4,8.71,289.51
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,23.16,76.61,354.53
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,23.89,32.63,319.31
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,26.6,65.62,384.82
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,22.46,51.86,321.38
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,30.46,30.86,396.38
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,24.33,30.55,322.51
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,25.45,18.08,323.48
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,33.35,27.81,428.01
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,-,-,-
2022,31,鳥取県,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,-,-,-
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,年齢計,32.22,87.84,474.48
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,～19歳,-,-,-
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,20～24歳,19.79,33.86,271.34
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,25～29歳,23.02,59.57,335.81
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,30～34歳,27.25,68.04,395.04
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,35～39歳,33.38,91.28,491.84
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,40～44歳,30.97,93.1,464.74
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,45～49歳,36.73,101.74,542.5
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,50～54歳,36.9,105.67,548.47
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,55～59歳,42.48,138.55,648.31
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,60～64歳,27.46,56.55,386.07
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,65～69歳,37.21,39.5,486.02
2022,31,鳥取県,O,教育，学習支援業,81,学校教育,70歳～,31.44,107.9,485.18
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,24.02,44.35,332.59
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,-,-,-
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,17.46,11.53,221.05
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,24.14,77.86,367.54
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,22.18,30.43,296.59
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,18.18,13.14,231.3
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,33.33,54.93,454.89
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,28.87,66.06,412.5
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,28.28,70.04,409.4
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,55～59歳,23.39,30.89,311.57
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,60～64歳,19.52,35.63,269.87
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,65～69歳,15.82,5.36,195.2
2022,31,鳥取県,O,教育，学習支援業,82,その他の教育，学習支援業,70歳～,23.95,51.05,338.45
2022,31,鳥取県,P,医療，福祉,83,医療業,年齢計,33.42,92.96,494
2022,31,鳥取県,P,医療，福祉,83,医療業,～19歳,-,-,-
2022,31,鳥取県,P,医療，福祉,83,医療業,20～24歳,23.3,32,311.6
2022,31,鳥取県,P,医療，福祉,83,医療業,25～29歳,27.81,65.52,399.24
2022,31,鳥取県,P,医療，福祉,83,医療業,30～34歳,30.96,76.23,447.75
2022,31,鳥取県,P,医療，福祉,83,医療業,35～39歳,35.66,99.85,527.77
2022,31,鳥取県,P,医療，福祉,83,医療業,40～44歳,34.58,100.5,515.46
2022,31,鳥取県,P,医療，福祉,83,医療業,45～49歳,38.68,128.49,592.65
2022,31,鳥取県,P,医療，福祉,83,医療業,50～54歳,41.67,137.94,637.98
2022,31,鳥取県,P,医療，福祉,83,医療業,55～59歳,35,116.2,536.2
2022,31,鳥取県,P,医療，福祉,83,医療業,60～64歳,59.1,213.86,923.06
2022,31,鳥取県,P,医療，福祉,83,医療業,65～69歳,34.57,77.22,492.06
2022,31,鳥取県,P,医療，福祉,83,医療業,70歳～,32.64,116.59,508.27
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,年齢計,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,～19歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,20～24歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,25～29歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,30～34歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,35～39歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,40～44歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,45～49歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,50～54歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,55～59歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,60～64歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,65～69歳,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,-,-,-
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,19.82,21.28,259.12
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,15.9,3.21,194.01
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,19.64,32.51,268.19
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,20.09,10.42,251.5
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,20.03,17.8,258.16
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,20.43,17.98,263.14
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,22.21,38.06,304.58
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,20.81,27.01,276.73
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,22.01,32.28,296.4
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,55～59歳,20.29,23.07,266.55
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,60～64歳,17.7,10.56,222.96
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,65～69歳,16.38,12.94,209.5
2022,31,鳥取県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,70歳～,16.43,6.8,203.96
2022,32,島根県,E,製造業,09,食料品製造業,年齢計,21.66,39.78,299.7
2022,32,島根県,E,製造業,09,食料品製造業,～19歳,15.05,0,180.6
2022,32,島根県,E,製造業,09,食料品製造業,20～24歳,18.39,21.58,242.26
2022,32,島根県,E,製造業,09,食料品製造業,25～29歳,21.72,44.59,305.23
2022,32,島根県,E,製造業,09,食料品製造業,30～34歳,31.46,68.54,446.06
2022,32,島根県,E,製造業,09,食料品製造業,35～39歳,22.17,36.48,302.52
2022,32,島根県,E,製造業,09,食料品製造業,40～44歳,19.32,39.5,271.34
2022,32,島根県,E,製造業,09,食料品製造業,45～49歳,23.61,47.8,331.12
2022,32,島根県,E,製造業,09,食料品製造業,50～54歳,19.4,39.59,272.39
2022,32,島根県,E,製造業,09,食料品製造業,55～59歳,20.03,37.69,278.05
2022,32,島根県,E,製造業,09,食料品製造業,60～64歳,21.07,27.23,280.07
2022,32,島根県,E,製造業,09,食料品製造業,65～69歳,12.98,27.05,182.81
2022,32,島根県,E,製造業,09,食料品製造業,70歳～,14.41,5.17,178.09
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,年齢計,23.28,24.7,304.06
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,～19歳,17.8,0,213.6
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,20～24歳,21.89,49.18,311.86
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,25～29歳,20.55,20.54,267.14
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,30～34歳,24.61,37.6,332.92
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,35～39歳,24.44,44.88,338.16
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,40～44歳,21.81,32.09,293.81
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,45～49歳,27.61,30.15,361.47
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,50～54歳,26.35,18.4,334.6
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,55～59歳,30.05,45.04,405.64
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,60～64歳,16.6,5.3,204.5
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,65～69歳,23.6,53,336.2
2022,32,島根県,E,製造業,10,飲料・たばこ・飼料製造業,70歳～,-,-,-
2022,32,島根県,E,製造業,11,繊維工業,年齢計,18.73,39.67,264.43
2022,32,島根県,E,製造業,11,繊維工業,～19歳,14.86,13.06,191.38
2022,32,島根県,E,製造業,11,繊維工業,20～24歳,15.66,24.23,212.15
2022,32,島根県,E,製造業,11,繊維工業,25～29歳,16.75,21.23,222.23
2022,32,島根県,E,製造業,11,繊維工業,30～34歳,16.29,26.05,221.53
2022,32,島根県,E,製造業,11,繊維工業,35～39歳,18.31,33.34,253.06
2022,32,島根県,E,製造業,11,繊維工業,40～44歳,21.24,62.75,317.63
2022,32,島根県,E,製造業,11,繊維工業,45～49歳,22.43,78.84,348
2022,32,島根県,E,製造業,11,繊維工業,50～54歳,23.43,80.8,361.96
2022,32,島根県,E,製造業,11,繊維工業,55～59歳,21.98,69.14,332.9
2022,32,島根県,E,製造業,11,繊維工業,60～64歳,19.5,37.16,271.16
2022,32,島根県,E,製造業,11,繊維工業,65～69歳,16.63,12.65,212.21
2022,32,島根県,E,製造業,11,繊維工業,70歳～,18.71,0,224.52
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,年齢計,23.01,71.72,347.84
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,～19歳,15.4,0,184.8
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,20～24歳,20.27,49.24,292.48
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,25～29歳,18.85,76.17,302.37
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,30～34歳,20.39,78.51,323.19
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,35～39歳,23.5,70.74,352.74
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,40～44歳,28.63,96.17,439.73
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,45～49歳,26.22,79.34,393.98
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,50～54歳,24.74,74.82,371.7
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,55～59歳,25.16,75.33,377.25
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,60～64歳,21.05,52.95,305.55
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,65～69歳,16.46,40.64,238.16
2022,32,島根県,E,製造業,12,木材・木製品製造業（家具を除く）,70歳～,17.94,33.94,249.22
2022,32,島根県,E,製造業,13,家具・装備品製造業,年齢計,22.32,20.88,288.72
2022,32,島根県,E,製造業,13,家具・装備品製造業,～19歳,-,-,-
2022,32,島根県,E,製造業,13,家具・装備品製造業,20～24歳,17.72,26.53,239.17
2022,32,島根県,E,製造業,13,家具・装備品製造業,25～29歳,15.91,5.23,196.15
2022,32,島根県,E,製造業,13,家具・装備品製造業,30～34歳,19.56,6.88,241.6
2022,32,島根県,E,製造業,13,家具・装備品製造業,35～39歳,-,-,-
2022,32,島根県,E,製造業,13,家具・装備品製造業,40～44歳,21.41,22.56,279.48
2022,32,島根県,E,製造業,13,家具・装備品製造業,45～49歳,21.45,28.59,285.99
2022,32,島根県,E,製造業,13,家具・装備品製造業,50～54歳,22.36,27.46,295.78
2022,32,島根県,E,製造業,13,家具・装備品製造業,55～59歳,27.76,27.97,361.09
2022,32,島根県,E,製造業,13,家具・装備品製造業,60～64歳,30.27,10.09,373.33
2022,32,島根県,E,製造業,13,家具・装備品製造業,65～69歳,19.12,0,229.44
2022,32,島根県,E,製造業,13,家具・装備品製造業,70歳～,-,-,-
2022,32,島根県,E,製造業,14,パルプ・紙・紙加工品製造業,年齢計,23.95,74.88,362.28
2022,32,島根県,E,製造業,14,パルプ・紙・紙加工品製造業,～19歳,17.47,9.05,218.69
2022,32,島根県,E,製造業,14,パルプ・紙・紙加工品製造業,20～24歳,17.08,44.49,249.45
2022,32,島根県,E,製造業,14,パルプ・紙・紙加工品製造業,25～29歳,18.9,43.74,270.54
2022,32,島根県,E,製造業,14,パルプ・紙・紙加工品製造業,30～34歳,21.2,70.63,325.03
2022,32,島根県,E,製造業,14,パルプ・紙・紙加工品製造業,35～39歳,24.75,87.87,384.87
